transaction_id,customer_id,transaction_date,amount,payment_method
11341,838,28-03-2021,2229.58,Card
11342,379,07-07-2022,2491.65,Card
11343,489,29-11-2022,4644.37,Card
11344,702,16-05-2023,2652.86,Wallet
11345,687,11-06-2023,2489.23,UPI
11346,290,27-04-2023,2933.81,UPI
11347,996,17-02-2023,3477.23,UPI
11348,357,22-02-2023,623.73,UPI
11349,657,11-02-2021,4123.44,Card
11350,744,03-04-2021,2233.97,Wallet
11351,872,28-11-2022,454.51,Card
11352,950,28-12-2022,3952.3,UPI
11353,204,22-05-2022,1947.05,Card
11354,213,13-06-2022,591.8,UPI
11355,552,22-09-2021,3205.52,Wallet
11356,787,18-09-2022,4412.64,UPI
11357,323,19-10-2021,4449.99,Card
11358,594,09-04-2022,4792.55,Wallet
11359,181,15-03-2023,4351.76,UPI
11360,499,14-07-2022,110.49,UPI
11361,320,30-03-2023,1963.18,Wallet
11362,83,07-04-2021,4110.86,Card
11363,303,06-06-2023,1894.64,Wallet
11364,262,05-04-2021,3047.59,Card
11365,784,22-11-2021,3070.95,UPI
11366,200,15-03-2021,1888.62,UPI
11367,240,02-12-2021,4531.92,Wallet
11368,914,09-03-2021,2565.82,UPI
11369,692,28-01-2023,2377.44,Wallet
11370,944,18-03-2021,4987.82,UPI
11371,683,27-07-2021,2518.15,UPI
11372,295,03-06-2023,974.15,Card
11373,512,05-02-2023,2614.04,Wallet
11374,689,09-08-2021,4088.68,Wallet
11375,881,19-09-2021,3906.62,UPI
11376,396,14-02-2022,3964.05,Card
11377,749,27-11-2021,3569.32,Card
11378,138,10-12-2021,1345.67,Wallet
11379,839,10-02-2023,4324.21,Wallet
11380,878,31-03-2023,4477.87,UPI
11381,823,15-03-2021,1051.35,Wallet
11382,129,29-09-2022,739.23,UPI
11383,49,01-12-2022,4880.46,Card
11384,676,11-09-2021,4354.79,Wallet
11385,789,13-04-2023,4476.86,Card
11386,293,31-03-2023,4443.24,Card
11387,628,17-01-2023,2754.27,UPI
11388,536,01-02-2023,3267.37,Card
11389,311,28-11-2021,2772.28,UPI
11390,537,02-02-2022,350.91,UPI
11391,903,11-12-2021,3752.97,Card
11392,639,07-08-2022,2576.13,Card
11393,234,17-01-2023,3273.77,UPI
11394,209,16-04-2023,2562.94,UPI
11395,605,30-10-2022,2509.88,Card
11396,94,31-03-2022,941.77,UPI
11397,327,25-04-2021,1465.7,UPI
11398,225,09-11-2021,878.38,Wallet
11399,967,16-08-2021,1058.76,Wallet
11400,890,14-04-2023,4867.59,Wallet
11401,792,08-05-2023,850.26,Wallet
11402,11,02-09-2021,1419.43,Wallet
11403,329,29-03-2023,2993.89,UPI
11404,12,10-06-2022,3089.88,UPI
11405,35,12-06-2022,854.47,Wallet
11406,447,03-03-2022,3989.22,Card
11407,452,11-02-2021,3947.49,Wallet
11408,740,10-04-2022,1262.86,Card
11409,220,14-09-2022,1514.46,UPI
11410,441,05-10-2021,4696.14,Card
11411,653,16-04-2023,4145.79,UPI
11412,535,19-01-2021,3519.21,Card
11413,595,07-03-2021,502.94,UPI
11414,229,16-06-2021,2149.49,UPI
11415,935,08-08-2022,2840.58,Wallet
11416,344,07-02-2022,1018.32,UPI
11417,80,02-04-2023,2296.31,Wallet
11418,353,13-02-2022,3045.03,Wallet
11419,396,22-04-2021,1704.15,Wallet
11420,290,01-10-2021,3926.63,Card
11421,455,11-02-2022,4218.2,Card
11422,843,08-01-2022,1685.69,UPI
11423,671,20-08-2022,4209.42,Wallet
11424,989,13-10-2022,607.53,Wallet
11425,128,08-02-2021,4204.87,UPI
11426,702,15-04-2021,848.48,Wallet
11427,909,20-11-2021,506.34,UPI
11428,543,04-03-2023,3244.7,Wallet
11429,898,18-02-2022,2412.49,Card
11430,359,05-03-2022,4548.66,UPI
11431,527,27-09-2022,1879.63,UPI
11432,313,31-12-2022,1507.05,Card
11433,75,08-06-2023,2553.6,UPI
11434,546,02-03-2021,2334.14,Card
11435,871,04-09-2022,1787.7,Wallet
11436,196,03-11-2021,3499.33,Card
11437,843,20-12-2021,3821.85,Card
11438,29,28-01-2022,4279.62,UPI
11439,706,23-07-2021,4867,Wallet
11440,16,15-09-2021,1406.62,Card
11441,423,01-05-2022,3608.86,Wallet
11442,589,01-06-2022,2031.87,Card
11443,805,22-03-2022,3417.7,UPI
11444,593,10-12-2022,2432.31,Card
11445,405,29-06-2021,4969.49,Card
11446,940,08-12-2021,3671.62,Wallet
11447,636,13-05-2021,4767.21,Card
11448,531,19-03-2022,4191.35,UPI
11449,967,16-04-2023,4524.21,UPI
11450,614,10-09-2021,4090.65,Card
11451,904,22-09-2021,2349.88,Card
11452,77,03-04-2021,1333.76,Wallet
11453,229,24-10-2022,1914.57,Wallet
11454,962,15-02-2022,199.16,UPI
11455,297,18-05-2021,2667.57,Wallet
11456,510,27-07-2021,2574.78,Card
11457,715,29-09-2022,2673.73,UPI
11458,984,16-01-2023,4872.75,Wallet
11459,966,27-07-2022,4566.12,UPI
11460,573,03-11-2021,892.39,Card
11461,538,23-09-2021,1907.52,Wallet
11462,583,08-10-2022,2177.39,Card
11463,615,14-11-2021,1866.61,Card
11464,979,23-04-2021,4012.63,UPI
11465,326,13-01-2022,2667.78,UPI
11466,363,30-03-2022,2903.29,UPI
11467,669,10-07-2021,4279.77,Wallet
11468,875,10-06-2023,4049.05,Wallet
11469,359,16-03-2022,747.84,UPI
11470,706,06-07-2021,3598.18,Wallet
11471,787,11-04-2023,2233.64,Wallet
11472,324,02-01-2022,1543.78,UPI
11473,698,30-03-2021,345.09,Card
11474,326,06-07-2021,2487.52,Wallet
11475,625,30-03-2023,1841.64,Wallet
11476,825,12-05-2021,1332.41,Card
11477,165,22-05-2023,3503.89,Card
11478,573,27-09-2022,3870.48,Card
11479,604,14-07-2022,1299.47,UPI
11480,798,11-03-2023,342.29,Card
11481,455,11-01-2022,4258.89,UPI
11482,969,22-11-2022,148.8,Card
11483,153,23-11-2022,4691.85,Card
11484,737,09-04-2021,3175.34,UPI
11485,127,22-04-2023,1677.05,UPI
11486,193,03-02-2021,1307.74,Card
11487,627,05-08-2022,144.13,Card
11488,774,20-06-2021,1253.81,Card
11489,530,01-01-2022,774.87,Wallet
11490,10,23-02-2023,3099.61,Card
11491,92,28-02-2021,916.07,UPI
11492,139,30-06-2021,2690.29,Wallet
11493,481,19-01-2021,2991.57,UPI
11494,449,14-08-2021,1560.4,Wallet
11495,333,18-04-2022,271.82,Wallet
11496,869,05-04-2021,282.54,UPI
11497,340,31-05-2023,229.1,Wallet
11498,961,24-10-2021,3721.71,UPI
11499,52,16-08-2022,1658.25,Card
11500,707,24-06-2021,4001.87,Wallet
11501,466,10-08-2021,2215.49,UPI
11502,718,07-09-2022,2319.69,Wallet
11503,799,23-02-2021,2613.12,UPI
11504,475,26-11-2022,3593.85,Card
11505,401,13-05-2023,1440.16,Card
11506,439,07-02-2022,695.78,Wallet
11507,878,14-11-2021,2824.68,Wallet
11508,605,17-05-2023,1702.19,UPI
11509,932,15-12-2021,2268.21,UPI
11510,997,19-03-2022,3270.04,Wallet
11511,922,13-04-2023,2521.22,UPI
11512,821,03-08-2022,3139.37,UPI
11513,657,24-06-2022,2766.58,UPI
11514,598,25-02-2023,3725,Wallet
11515,509,09-10-2021,3559.09,Card
11516,153,26-12-2021,2717.53,Card
11517,514,03-04-2023,3426.62,UPI
11518,503,23-09-2022,4380.44,Wallet
11519,854,11-06-2023,2218.13,UPI
11520,901,08-10-2022,2122.54,Card
11521,772,03-10-2022,3844.8,UPI
11522,676,08-01-2021,2954.51,Card
11523,6,17-07-2022,447.93,Wallet
11524,500,06-05-2022,4471.35,UPI
11525,661,07-12-2021,250.84,Wallet
11526,717,17-04-2022,3767.14,UPI
11527,118,04-03-2023,3818.09,UPI
11528,485,18-11-2022,4770.24,UPI
11529,601,26-11-2022,365.26,UPI
11530,666,05-12-2022,3024.6,UPI
11531,951,06-09-2021,2196.42,Wallet
11532,679,23-08-2021,1720.1,Wallet
11533,468,24-03-2021,542.56,Card
11534,161,03-04-2021,2857.01,UPI
11535,270,04-06-2023,2447.3,Card
11536,56,29-01-2022,612.32,Wallet
11537,228,04-04-2023,3101.2,Card
11538,849,25-09-2021,3715.97,Wallet
11539,149,21-02-2022,3859.66,UPI
11540,46,24-09-2022,4536.33,Card
11541,144,06-08-2022,2106.41,Card
11542,750,13-06-2022,4770.06,Card
11543,784,10-09-2021,4340.6,Card
11544,632,02-05-2021,1552.86,UPI
11545,340,11-06-2023,880.49,Wallet
11546,413,10-01-2021,2233.41,Wallet
11547,732,10-03-2023,2069.3,UPI
11548,520,12-11-2021,2921.02,Wallet
11549,344,18-04-2023,2958.59,Card
11550,387,30-09-2021,3774.94,UPI
11551,473,02-11-2021,2598.46,Wallet
11552,275,16-03-2023,613.63,UPI
11553,353,29-07-2021,4305.63,UPI
11554,66,31-12-2022,1617.85,Wallet
11555,79,23-01-2023,4859.36,Wallet
11556,598,05-06-2023,677.51,UPI
11557,636,09-04-2022,4795.43,UPI
11558,202,13-12-2022,545.96,Wallet
11559,978,29-12-2022,1232.08,UPI
11560,662,18-12-2022,328.24,Wallet
11561,558,20-02-2022,3555.05,UPI
11562,113,04-08-2021,4266.46,UPI
11563,91,21-03-2021,2226.95,UPI
11564,141,18-02-2023,4649.76,Wallet
11565,289,25-04-2022,2992.47,Card
11566,901,10-06-2023,3187.03,Wallet
11567,730,01-07-2022,4242.55,UPI
11568,589,12-03-2023,1554.32,Card
11569,411,18-01-2021,1835.9,Card
11570,377,14-06-2021,4539.16,UPI
11571,384,09-06-2022,4514.72,Wallet
11572,846,21-07-2021,4884.77,Card
11573,152,11-01-2023,4519.01,Card
11574,835,12-12-2021,724.12,Wallet
11575,751,01-01-2022,4136.25,Wallet
11576,627,24-03-2022,2108.21,Card
11577,319,28-05-2022,4954.93,Wallet
11578,369,15-11-2021,2414.18,Card
11579,606,05-08-2021,2813.8,UPI
11580,995,03-02-2021,2695.9,Wallet
11581,560,21-05-2023,1676.51,Card
11582,703,23-09-2021,467.61,Wallet
11583,462,02-10-2022,4488.69,Wallet
11584,12,25-12-2022,4033.11,Card
11585,156,14-02-2023,783.68,UPI
11586,684,04-04-2023,3906.16,Card
11587,477,21-03-2021,3166.65,Wallet
11588,939,08-11-2022,2104.8,Card
11589,401,17-02-2022,1344.7,Wallet
11590,808,09-09-2021,4312.67,Card
11591,177,12-01-2021,3530.92,UPI
11592,341,05-02-2022,2783.93,UPI
11593,57,27-03-2023,3086.89,UPI
11594,855,25-12-2022,546.22,UPI
11595,852,09-10-2021,2422.21,Card
11596,448,22-04-2021,1049.13,UPI
11597,203,24-12-2022,1121.08,Card
11598,697,13-01-2022,3340.39,Wallet
11599,633,21-01-2023,4565.16,Wallet
11600,738,25-09-2021,2078.41,Wallet
11601,202,25-10-2021,1117.97,UPI
11602,330,13-11-2021,3278.86,UPI
11603,363,24-07-2022,4368.82,UPI
11604,892,24-05-2022,3766.76,Wallet
11605,454,30-06-2022,4356.91,Wallet
11606,356,14-02-2023,2729.12,Wallet
11607,216,31-12-2021,3784.19,Wallet
11608,972,01-07-2022,786.32,Card
11609,555,28-09-2021,1806.55,Card
11610,887,19-04-2022,2008.79,UPI
11611,23,09-01-2023,2605.35,UPI
11612,155,21-06-2022,4652.47,Wallet
11613,186,22-08-2021,4384.05,Card
11614,249,28-02-2021,759.17,Card
11615,749,08-09-2021,946.67,UPI
11616,805,27-04-2023,1852.44,Card
11617,134,27-03-2021,1524.64,UPI
11618,321,02-02-2023,3112.38,Wallet
11619,390,25-01-2022,4523.6,Wallet
11620,434,29-06-2021,4815.23,UPI
11621,22,20-12-2022,3302.65,Wallet
11622,873,06-05-2023,4206.98,Wallet
11623,600,29-05-2021,2673.49,Card
11624,665,06-08-2022,1120.8,Card
11625,125,01-05-2021,2670.97,Card
11626,79,04-02-2023,2819.9,Card
11627,858,28-08-2022,3738.04,Card
11628,968,13-09-2021,1177.43,UPI
11629,51,05-02-2023,1904.72,UPI
11630,728,14-05-2023,1883.73,Card
11631,176,11-03-2023,4801.25,Wallet
11632,870,05-11-2021,2275.33,Wallet
11633,253,28-02-2021,3799.96,UPI
11634,966,10-03-2021,3778.98,UPI
11635,246,22-03-2022,1401.17,UPI
11636,739,23-01-2022,2902.16,Wallet
11637,106,27-03-2021,4482.08,UPI
11638,193,25-02-2023,2428.47,Wallet
11639,316,15-08-2021,4731.08,UPI
11640,302,16-08-2022,1150.85,Wallet
11641,548,18-09-2022,463.38,UPI
11642,954,03-07-2021,4468.12,UPI
11643,716,03-03-2023,4253.64,Wallet
11644,934,18-11-2021,4963.69,UPI
11645,779,14-11-2021,3429.03,Card
11646,268,20-07-2022,4689.77,Wallet
11647,170,03-02-2022,4152.05,UPI
11648,551,10-12-2022,4237.69,Wallet
11649,455,18-06-2023,2888.79,UPI
11650,651,20-10-2021,1973.59,Card
11651,292,20-10-2021,4679.33,UPI
11652,564,30-04-2022,2217.37,UPI
11653,799,18-06-2023,2740.21,Card
11654,801,23-03-2022,2285.96,Wallet
11655,141,14-03-2023,2867.61,UPI
11656,146,23-11-2022,2405.47,UPI
11657,425,11-06-2023,335.04,Card
11658,314,16-02-2022,4422.04,Wallet
11659,184,23-05-2022,2277.53,Wallet
11660,664,04-01-2023,2985.82,Card
11661,713,25-02-2023,782.02,Card
11662,128,09-06-2023,116.6,UPI
11663,287,01-09-2021,1301.92,Card
11664,823,24-02-2022,3552.47,Card
11665,253,03-06-2021,586.05,Card
11666,778,27-03-2023,4553.55,Wallet
11667,700,28-02-2022,1153.61,Card
11668,386,30-09-2021,1102.51,UPI
11669,230,09-10-2022,989.39,UPI
11670,271,05-04-2023,168.51,UPI
11671,771,04-06-2022,3881.85,Card
11672,811,08-05-2021,4387.67,Wallet
11673,415,08-01-2022,3109.4,Card
11674,198,22-07-2022,1022.18,Card
11675,323,30-09-2022,1497.86,UPI
11676,56,08-06-2021,2432.04,Card
11677,831,25-07-2022,4776.3,Wallet
11678,203,24-07-2022,1312.02,UPI
11679,783,14-10-2022,3685.06,Wallet
11680,621,25-06-2021,2253.3,Wallet
11681,628,12-09-2022,1559.45,Wallet
11682,604,30-07-2021,2333.99,Card
11683,138,23-03-2022,448.91,Card
11684,422,09-08-2022,4013.57,Card
11685,815,16-06-2021,1292.18,Card
11686,57,05-04-2022,3654.52,UPI
11687,562,23-12-2021,434.91,Card
11688,71,31-10-2021,4779.98,UPI
11689,911,21-08-2021,1045.77,Wallet
11690,914,23-11-2021,4425.44,UPI
11691,594,03-06-2023,4066.42,Card
11692,372,01-07-2021,4842.51,UPI
11693,617,26-09-2022,2441.66,Card
11694,600,30-11-2021,3664.25,Card
11695,514,16-12-2022,1916.48,UPI
11696,872,29-01-2021,1003.4,UPI
11697,84,15-12-2022,2271.07,Wallet
11698,994,03-04-2021,912.17,Wallet
11699,43,21-04-2023,4912.02,Wallet
11700,666,18-05-2023,571.61,Wallet
11701,839,19-11-2022,2987.14,Wallet
11702,934,26-11-2021,3169.67,UPI
11703,606,24-12-2022,2736.59,Wallet
11704,810,03-07-2021,3344.71,UPI
11705,133,05-04-2021,669.29,Wallet
11706,395,24-02-2023,2819.59,Card
11707,65,11-10-2022,1507.34,Wallet
11708,290,19-01-2023,4706.86,Card
11709,376,19-12-2021,3834.15,UPI
11710,769,22-09-2021,4865.32,Wallet
11711,467,09-10-2022,284.02,UPI
11712,898,18-10-2022,1497.15,Wallet
11713,213,19-01-2021,1057.57,UPI
11714,148,13-01-2023,154.66,Wallet
11715,573,08-10-2022,1287.4,Wallet
11716,471,18-09-2022,3426,Card
11717,149,14-05-2022,1232.34,UPI
11718,88,19-05-2021,2594.12,UPI
11719,324,29-09-2022,4450.31,UPI
11720,895,17-12-2022,3499.41,UPI
11721,396,27-07-2022,2033.68,UPI
11722,790,01-02-2023,1925.1,Card
11723,404,21-03-2023,2333.11,Wallet
11724,82,09-06-2022,967.5,Card
11725,641,12-09-2021,3206.6,UPI
11726,286,26-03-2021,1884.35,UPI
11727,382,03-04-2022,4276.59,Wallet
11728,865,16-06-2022,3807.11,Card
11729,792,16-07-2022,3091.51,Wallet
11730,270,07-11-2022,1884.59,Wallet
11731,292,02-04-2021,1128.67,Card
11732,453,23-08-2022,3903.14,Wallet
11733,715,10-03-2021,2483.4,Card
11734,24,06-02-2021,1201.28,Card
11735,956,04-02-2023,1056.36,UPI
11736,863,03-02-2023,910.46,Wallet
11737,311,20-05-2021,3908.09,UPI
11738,461,17-05-2023,1222.04,Wallet
11739,208,12-06-2023,2680.55,Wallet
11740,792,11-11-2022,2312.58,UPI
11741,717,20-07-2022,2940.09,UPI
11742,664,17-06-2023,4398.06,UPI
11743,438,27-06-2021,4351.96,Card
11744,538,20-03-2023,2310.27,Wallet
11745,706,24-03-2023,175.29,Card
11746,336,21-05-2023,2189.57,Wallet
11747,422,10-09-2022,3070.35,Wallet
11748,750,17-05-2021,2833.05,Card
11749,321,09-07-2021,3291.55,Card
11750,497,02-10-2022,854.97,Wallet
11751,587,08-12-2021,3268.02,UPI
11752,947,13-07-2022,994.99,UPI
11753,163,05-01-2021,3777.57,UPI
11754,811,14-09-2021,1761.53,UPI
11755,541,23-03-2023,3578.49,Wallet
11756,165,24-10-2022,334.54,UPI
11757,849,17-03-2023,2098.51,UPI
11758,698,31-08-2021,3554.67,UPI
11759,566,26-02-2023,1211.67,Wallet
11760,295,21-12-2022,3996.91,Card
11761,42,19-02-2022,3190.82,UPI
11762,924,19-09-2022,2979.05,Wallet
11763,285,08-12-2022,1832.39,Wallet
11764,939,09-12-2021,2464.01,UPI
11765,387,13-11-2022,3027.01,Card
11766,138,14-01-2022,2415.06,Card
11767,187,17-08-2022,3521.74,Card
11768,910,28-10-2022,2225.11,Wallet
11769,716,15-10-2022,1091.14,UPI
11770,431,06-04-2023,1148.28,UPI
11771,554,26-05-2021,128.44,Wallet
11772,862,19-11-2021,1574.69,UPI
11773,416,02-05-2021,3769.7,UPI
11774,800,09-09-2021,3991.4,Card
11775,426,05-05-2023,1092.09,UPI
11776,416,18-06-2023,4799.32,UPI
11777,26,07-11-2021,2561.77,Wallet
11778,371,24-08-2022,4593.2,Wallet
11779,385,20-04-2022,3563.15,Card
11780,56,24-07-2022,3639.92,Wallet
11781,253,07-05-2022,516.71,Card
11782,634,29-07-2022,1177.96,Card
11783,106,13-12-2021,143.19,UPI
11784,130,31-03-2023,3609.03,Card
11785,849,02-05-2022,1787.75,UPI
11786,670,18-04-2022,3954.6,Card
11787,376,17-01-2022,1760.79,Wallet
11788,743,07-10-2021,4114.74,Wallet
11789,967,13-03-2021,740.42,Wallet
11790,308,05-06-2022,949.53,Card
11791,91,01-01-2022,1770.3,Card
11792,393,04-04-2021,2101.59,UPI
11793,534,08-01-2022,1808.64,UPI
11794,802,05-12-2021,3841.87,UPI
11795,110,13-03-2022,575.06,UPI
11796,561,02-12-2021,1820.96,Card
11797,641,26-10-2022,4202.48,Card
11798,585,07-05-2022,427.31,UPI
11799,340,18-05-2023,4717.48,Card
11800,565,09-02-2021,4932.95,Card
11801,979,25-12-2021,533.98,Card
11802,356,28-07-2022,1527.24,Card
11803,892,11-09-2021,1924.76,UPI
11804,168,04-08-2022,3904.32,UPI
11805,557,02-02-2022,3020.04,Card
11806,452,27-01-2023,3257.39,Wallet
11807,905,27-05-2023,3811.8,UPI
11808,105,19-06-2021,678.1,UPI
11809,150,21-11-2022,4182.73,Wallet
11810,146,02-12-2022,3557.54,UPI
11811,716,26-05-2022,2928.97,Wallet
11812,874,17-09-2021,4459.7,Wallet
11813,299,07-08-2022,3531.5,Card
11814,167,04-04-2022,1088.33,UPI
11815,713,13-06-2022,2205.75,Wallet
11816,646,01-06-2023,2520.81,Card
11817,723,07-12-2021,370.57,UPI
11818,48,26-02-2021,4777.72,Card
11819,638,06-08-2021,730.03,Card
11820,239,11-09-2022,3517.56,Wallet
11821,7,27-03-2023,2580.53,UPI
11822,464,16-11-2022,225.6,Card
11823,453,01-01-2023,4631.26,Wallet
11824,784,09-04-2022,4274,Wallet
11825,897,04-09-2021,2668.86,Card
11826,371,31-12-2022,1221.82,Card
11827,549,08-01-2022,695.95,Wallet
11828,487,21-02-2022,1880.62,Card
11829,211,31-01-2021,1351.6,Card
11830,165,03-01-2022,2582.79,UPI
11831,125,13-07-2022,4835.41,Wallet
11832,337,08-10-2022,2917.27,Card
11833,192,18-04-2021,4460.66,Wallet
11834,730,07-08-2022,3289.31,UPI
11835,214,19-04-2023,2428.71,Wallet
11836,574,22-02-2022,4287.58,Wallet
11837,328,12-09-2022,2409.7,Wallet
11838,957,01-04-2023,4356.28,UPI
11839,381,02-02-2022,1528.73,UPI
11840,673,29-09-2021,731.18,Wallet
11841,578,14-11-2022,4291.04,Wallet
11842,798,26-04-2021,2978.33,UPI
11843,239,21-04-2023,4456.55,Card
11844,532,09-08-2022,4695.35,UPI
11845,700,13-09-2021,362.78,Wallet
11846,82,22-03-2021,2554.75,Card
11847,363,19-02-2023,1937.33,Card
11848,505,08-05-2021,3166.71,Card
11849,202,18-04-2023,3988.6,UPI
11850,920,23-08-2021,1474.89,UPI
11851,504,07-07-2022,2828.31,UPI
11852,644,30-06-2021,3572.77,UPI
11853,37,06-06-2021,758.71,Wallet
11854,644,30-03-2022,4088.93,Card
11855,589,25-07-2022,3069.94,Wallet
11856,601,07-05-2023,4752.73,UPI
11857,973,31-01-2023,1763.69,UPI
11858,402,05-12-2022,629.92,Wallet
11859,765,24-01-2021,2581.86,Card
11860,856,18-04-2022,520.47,Card
11861,706,04-02-2022,4850.68,UPI
11862,176,15-08-2022,289.56,UPI
11863,545,14-05-2021,3792.17,UPI
11864,570,25-02-2022,2673,UPI
11865,467,01-08-2021,1906.24,Card
11866,201,19-06-2023,422.63,Wallet
11867,540,27-04-2022,3148.62,Card
11868,547,14-12-2021,2967.58,Wallet
11869,999,15-06-2021,1476.33,UPI
11870,637,14-12-2021,4560.09,UPI
11871,394,29-04-2023,1590.14,Wallet
11872,833,02-02-2022,2303.65,UPI
11873,42,06-08-2022,2764.44,Card
11874,597,27-12-2022,591.14,UPI
11875,393,11-03-2022,4667.59,UPI
11876,700,31-07-2022,1935.23,UPI
11877,623,09-08-2021,495.82,UPI
11878,783,04-11-2021,1997.73,Card
11879,995,09-03-2023,3040.99,Wallet
11880,441,28-11-2022,2616.9,UPI
11881,837,20-12-2022,3503.26,UPI
11882,617,11-04-2022,371.87,Card
11883,506,09-04-2021,1494.25,Card
11884,918,30-08-2021,4114.23,Card
11885,320,07-06-2021,491.48,UPI
11886,553,02-09-2022,4291.88,Wallet
11887,215,08-07-2022,550.29,Card
11888,71,13-10-2022,4188.83,Card
11889,568,06-03-2023,1867.86,Card
11890,919,15-08-2021,3099.82,Wallet
11891,236,27-02-2022,849.15,UPI
11892,281,13-03-2021,424.23,UPI
11893,987,31-08-2021,1158.1,UPI
11894,617,14-06-2022,726.48,Card
11895,902,12-08-2022,1630.79,UPI
11896,887,14-02-2021,2620.48,Card
11897,162,17-04-2022,2984.92,Wallet
11898,191,06-01-2022,3970.35,Wallet
11899,9,05-05-2023,3315.58,UPI
11900,60,14-10-2022,3082.92,Card
11901,893,20-11-2022,2117.73,Card
11902,817,04-01-2023,2421.66,UPI
11903,225,02-04-2021,2131.15,Wallet
11904,819,22-01-2021,4226.61,Wallet
11905,700,21-06-2021,1227,Wallet
11906,582,27-08-2022,128.03,Wallet
11907,805,11-07-2021,3291.47,Wallet
11908,287,18-03-2021,1092.06,UPI
11909,994,08-10-2021,4461.56,UPI
11910,169,30-12-2021,4309.33,UPI
11911,62,28-06-2021,475.96,Wallet
11912,349,26-08-2021,621.3,Wallet
11913,442,15-05-2021,2526.34,UPI
11914,14,27-05-2023,3085.19,UPI
11915,164,07-10-2021,1447.05,Wallet
11916,420,19-01-2021,3612.31,Card
11917,757,18-08-2022,3015.09,UPI
11918,847,10-01-2023,1691.64,Wallet
11919,520,06-01-2022,224.32,Wallet
11920,666,16-02-2023,3775.74,UPI
11921,548,22-04-2021,1152.29,Card
11922,560,02-02-2023,4188.92,Wallet
11923,597,07-11-2022,2159.42,UPI
11924,28,20-05-2023,2927.68,Wallet
11925,708,11-11-2022,4377.45,Wallet
11926,446,09-08-2021,4331.75,Wallet
11927,208,31-10-2021,1920.45,Wallet
11928,470,04-12-2022,1123.56,Card
11929,716,21-11-2021,3898.22,UPI
11930,976,13-03-2022,2222.09,UPI
11931,819,14-03-2022,1041.01,UPI
11932,104,19-06-2021,4531.68,UPI
11933,742,10-01-2022,1070.71,UPI
11934,426,11-07-2022,226.46,Card
11935,101,16-01-2022,199.37,Wallet
11936,541,14-01-2021,3149.35,Wallet
11937,639,13-01-2023,3342.21,UPI
11938,850,31-10-2022,1624.1,Wallet
11939,522,15-05-2022,1668.05,Wallet
11940,106,08-10-2022,1763.52,Wallet
11941,679,26-01-2022,3432.78,UPI
11942,978,03-07-2022,384.86,UPI
11943,769,19-07-2022,4652.67,Card
11944,807,14-06-2022,1190.35,UPI
11945,277,07-05-2022,4998.4,Card
11946,65,04-07-2022,940.46,UPI
11947,783,30-11-2022,3880.58,Wallet
11948,900,20-01-2022,1194.72,Card
11949,188,15-07-2021,496.15,Card
11950,317,25-01-2023,4387.17,Card
11951,916,27-10-2021,4307.88,UPI
11952,138,26-03-2023,2077.49,Card
11953,343,01-07-2022,3541.74,UPI
11954,105,28-12-2022,2829.62,Card
11955,546,01-01-2023,4279.48,UPI
11956,380,08-04-2023,1643.77,Card
11957,110,25-08-2022,2665.99,Wallet
11958,944,04-11-2021,2478.32,Wallet
11959,545,09-09-2021,1834.14,Card
11960,354,08-01-2021,4468.13,UPI
11961,743,07-02-2023,912.8,UPI
11962,317,25-05-2023,832.59,UPI
11963,266,27-07-2021,2926.86,Wallet
11964,694,11-05-2021,3321.72,Wallet
11965,852,06-01-2023,1053.63,Wallet
11966,65,10-12-2022,2014.52,UPI
11967,333,16-10-2022,4738.16,UPI
11968,513,03-02-2023,1308.43,UPI
11969,133,31-08-2022,3374.97,Card
11970,592,26-01-2021,3726.73,Card
11971,783,15-09-2022,2295.83,Card
11972,753,30-03-2022,4693.88,Wallet
11973,540,27-09-2022,3709.62,Wallet
11974,735,05-07-2021,2343.83,UPI
11975,535,29-04-2022,2889.74,Card
11976,496,11-11-2022,3493.81,UPI
11977,621,20-02-2021,3001.73,Card
11978,619,10-06-2023,4405.62,Card
11979,657,05-01-2021,1848.75,UPI
11980,369,12-08-2022,1569.44,UPI
11981,866,09-06-2021,1147.81,Card
11982,909,27-07-2021,285.14,Card
11983,910,14-09-2021,310.77,Wallet
11984,651,24-07-2021,4363.27,UPI
11985,796,06-02-2023,3424.13,UPI
11986,810,11-01-2021,3336.61,UPI
11987,992,08-01-2021,3111.75,UPI
11988,99,13-02-2022,4261.17,Card
11989,317,01-02-2021,2453.31,Wallet
11990,123,24-06-2022,4365.01,UPI
11991,320,19-12-2022,1861.28,Card
11992,799,22-01-2022,4640.87,Card
11993,593,16-08-2021,3523.42,Card
11994,495,02-10-2022,1360.17,Card
11995,457,06-02-2023,2864.02,Card
11996,522,20-04-2022,2711.85,UPI
11997,520,25-12-2022,775.7,UPI
11998,917,21-01-2023,2997.09,Wallet
11999,717,26-07-2021,1642.45,UPI
12000,315,14-11-2021,356.51,Card
12001,946,06-03-2023,4748.42,Wallet
12002,709,27-01-2023,3243.3,Card
12003,710,11-07-2022,4396.9,Card
12004,542,09-09-2022,3412.67,UPI
12005,479,14-12-2021,1849.22,Card
12006,913,04-03-2023,2612.17,UPI
12007,971,22-08-2021,3411.16,Card
12008,20,02-12-2022,4805.24,Wallet
12009,560,13-02-2021,1342.98,Card
12010,969,07-01-2023,4387.39,UPI
12011,130,22-05-2021,4627.98,Card
